# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri May 12 10:14:28 2023
#
# User preference: *
#
# CONSTRAINT:  where (koi_pdisposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_count >= 2)
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_count:      Number of Planets
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
#
kepid,kepoi_name,kepler_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_count,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
8505670,K00912.02,Kepler-252 b,CANDIDATE,6.668332410,3.4490000e-05,-3.4490000e-05,1.18,2.100e-01,-2.200e-01,2,0.5910,0.1090,-0.1090,0.6090,0.1240,-0.1010
8150320,K00904.03,Kepler-55 c,CANDIDATE,42.140608900,3.1430000e-04,-3.1430000e-04,1.85,1.300e-01,-5.000e-02,5,0.6460,0.0430,-0.0200,0.7100,0.0290,-0.0430
8150320,K00904.04,Kepler-55 e,CANDIDATE,4.617490562,9.4500000e-06,-9.4500000e-06,1.62,1.100e-01,-5.000e-02,5,0.6460,0.0430,-0.0200,0.7100,0.0290,-0.0430
8150320,K00904.05,Kepler-55 f,CANDIDATE,10.198492550,3.2500000e-05,-3.2500000e-05,1.75,1.100e-01,-6.000e-02,5,0.6460,0.0430,-0.0200,0.7100,0.0290,-0.0430
8226994,K00906.01,Kepler-250 c,CANDIDATE,7.156815520,1.2010000e-05,-1.2010000e-05,2.47,1.000e-01,-2.000e-01,3,0.8380,0.0330,-0.0660,0.7980,0.0580,-0.0260
8226994,K00906.02,Kepler-250 d,CANDIDATE,17.648308510,5.4990000e-05,-5.4990000e-05,2.43,1.000e-01,-1.900e-01,3,0.8380,0.0330,-0.0660,0.7980,0.0580,-0.0260
8226994,K00906.03,Kepler-250 b,CANDIDATE,4.148107190,3.0530000e-05,-3.0530000e-05,1.08,4.000e-02,-9.000e-02,3,0.8380,0.0330,-0.0660,0.7980,0.0580,-0.0260
8247638,K00907.01,Kepler-251 c,CANDIDATE,16.514109890,3.3870000e-05,-3.3870000e-05,2.72,2.700e-01,-2.400e-01,4,0.8660,0.0890,-0.0740,0.8410,0.0600,-0.0430
8247638,K00907.02,Kepler-251 d,CANDIDATE,30.132929800,1.0130000e-04,-1.0130000e-04,3.14,3.200e-01,-2.700e-01,4,0.8660,0.0890,-0.0740,0.8410,0.0600,-0.0430
8247638,K00907.03,Kepler-251 b,CANDIDATE,4.790908090,2.2820000e-05,-2.2820000e-05,1.36,1.400e-01,-1.200e-01,4,0.8660,0.0890,-0.0740,0.8410,0.0600,-0.0430
11086270,K00124.02,Kepler-110 c,CANDIDATE,31.719810130,6.3100000e-05,-6.3100000e-05,3.09,4.900e-01,-7.800e-01,2,1.6260,0.2540,-0.4130,1.0190,0.0980,-0.0980
8247638,K00907.04,Kepler-251 e,CANDIDATE,99.641596200,6.6370000e-04,-6.6370000e-04,2.64,2.700e-01,-2.300e-01,4,0.8660,0.0890,-0.0740,0.8410,0.0600,-0.0430
9141746,K00929.01,Kepler-730 b,CANDIDATE,6.491682808,1.6850000e-06,-1.6850000e-06,9.66,3.270e+00,-1.310e+00,2,1.1070,0.3750,-0.1500,1.1590,0.1640,-0.1640
8672910,K00918.01,Kepler-725 b,CANDIDATE,39.643155200,1.0410000e-05,-1.0410000e-05,10.98,7.200e-01,-9.900e-01,2,0.9000,0.0590,-0.0810,0.8440,0.0600,-0.0330
8689373,K00921.01,Kepler-253 c,CANDIDATE,10.281945930,1.8840000e-05,-1.8840000e-05,2.53,3.600e-01,-1.900e-01,3,0.7750,0.1110,-0.0560,0.8690,0.0640,-0.0920
8689373,K00921.02,Kepler-253 d,CANDIDATE,18.119930390,3.7010000e-05,-3.7010000e-05,2.95,4.200e-01,-2.200e-01,3,0.7750,0.1110,-0.0560,0.8690,0.0640,-0.0920
8689373,K00921.03,Kepler-253 b,CANDIDATE,3.784028670,1.0760000e-05,-1.0760000e-05,1.70,2.500e-01,-1.200e-01,3,0.7750,0.1110,-0.0560,0.8690,0.0640,-0.0920
9466668,K00939.01,Kepler-256 c,CANDIDATE,3.388012244,9.4900000e-06,-9.4900000e-06,2.11,3.300e-01,-4.100e-01,4,1.2500,0.1960,-0.2400,0.9490,0.0800,-0.0460
9466668,K00939.02,Kepler-256 d,CANDIDATE,5.839097610,2.0220000e-05,-2.0220000e-05,2.06,3.300e-01,-3.900e-01,4,1.2500,0.1960,-0.2400,0.9490,0.0800,-0.0460
9466668,K00939.03,Kepler-256 b,CANDIDATE,1.620467654,5.9240000e-06,-5.9240000e-06,1.57,2.400e-01,-3.000e-01,4,1.2500,0.1960,-0.2400,0.9490,0.0800,-0.0460
9466668,K00939.04,Kepler-256 e,CANDIDATE,10.681695100,5.1740000e-05,-5.1740000e-05,2.30,3.600e-01,-4.400e-01,4,1.2500,0.1960,-0.2400,0.9490,0.0800,-0.0460
9334289,K00934.01,Kepler-254 b,CANDIDATE,5.826657508,6.4340000e-06,-6.4340000e-06,4.09,6.000e-01,-4.900e-01,3,1.0600,0.1560,-0.1270,0.9430,0.0620,-0.0480
9334289,K00934.02,Kepler-254 c,CANDIDATE,12.412163470,5.7120000e-05,-5.7120000e-05,2.58,3.800e-01,-3.100e-01,3,1.0600,0.1560,-0.1270,0.9430,0.0620,-0.0480
9334289,K00934.03,Kepler-254 d,CANDIDATE,18.746490110,8.7630000e-05,-8.7630000e-05,3.05,4.500e-01,-3.700e-01,3,1.0600,0.1560,-0.1270,0.9430,0.0620,-0.0480
9347899,K00935.01,Kepler-31 b,CANDIDATE,20.860212290,2.3860000e-05,-2.3860000e-05,5.50,8.200e-01,-1.090e+00,4,1.2570,0.1870,-0.2500,0.9580,0.0760,-0.0680
9347899,K00935.02,Kepler-31 c,CANDIDATE,42.634278480,7.6740000e-05,-7.6740000e-05,5.22,7.800e-01,-1.030e+00,4,1.2570,0.1870,-0.2500,0.9580,0.0760,-0.0680
9347899,K00935.03,Kepler-31 d,CANDIDATE,87.647606800,4.1970000e-04,-4.1970000e-04,4.00,6.000e-01,-7.900e-01,4,1.2570,0.1870,-0.2500,0.9580,0.0760,-0.0680
9347899,K00935.04,,CANDIDATE,9.617314260,3.3500000e-05,-3.3500000e-05,1.94,2.900e-01,-3.800e-01,4,1.2570,0.1870,-0.2500,0.9580,0.0760,-0.0680
9388479,K00936.01,Kepler-732 b,CANDIDATE,9.467821474,6.1290000e-06,-6.1290000e-06,2.13,1.900e-01,-2.500e-01,2,0.4580,0.0400,-0.0550,0.4910,0.0340,-0.0630
9388479,K00936.02,Kepler-732 c,CANDIDATE,0.893040969,4.6100000e-07,-4.6100000e-07,1.24,1.000e-01,-1.500e-01,2,0.4580,0.0400,-0.0550,0.4910,0.0340,-0.0630
9415172,K00938.01,Kepler-255 c,CANDIDATE,9.946023570,2.0700000e-05,-2.0700000e-05,3.12,4.400e-01,-4.300e-01,3,1.0130,0.1410,-0.1410,0.8670,0.0640,-0.0320
9415172,K00938.02,Kepler-255 d,CANDIDATE,1.045621950,2.7170000e-06,-2.7170000e-06,1.45,2.000e-01,-2.000e-01,3,1.0130,0.1410,-0.1410,0.8670,0.0640,-0.0320
9415172,K00938.03,Kepler-255 b,CANDIDATE,5.714623960,3.2500000e-05,-3.2500000e-05,1.78,2.400e-01,-2.500e-01,3,1.0130,0.1410,-0.1410,0.8670,0.0640,-0.0320
3231341,K01102.02,Kepler-24 b,CANDIDATE,8.145159810,4.3800000e-05,-4.3800000e-05,3.43,5.000e-01,-7.000e-01,4,1.2400,0.1830,-0.2510,0.8840,0.0730,-0.0540
3231341,K01102.03,Kepler-24 e,CANDIDATE,18.998527900,1.7990000e-04,-1.7990000e-04,43.17,6.370e+00,-8.740e+00,4,1.2400,0.1830,-0.2510,0.8840,0.0730,-0.0540
3231341,K01102.04,Kepler-24 d,CANDIDATE,4.244390490,2.7170000e-05,-2.7170000e-05,2.07,3.000e-01,-4.200e-01,4,1.2400,0.1830,-0.2510,0.8840,0.0730,-0.0540
7626506,K00150.02,Kepler-112 c,CANDIDATE,28.574269200,4.0600000e-05,-4.0600000e-05,2.32,1.900e-01,-2.000e-01,2,0.8120,0.0700,-0.0700,0.7760,0.0580,-0.0390
8559644,K00139.01,Kepler-111 c,CANDIDATE,224.778935500,2.5690000e-04,-2.5690000e-04,7.67,1.330e+00,-1.200e+00,2,1.2350,0.2130,-0.1940,1.0920,0.0800,-0.0890
3240158,K01106.01,Kepler-769 b,CANDIDATE,7.426081230,1.8800000e-05,-1.8800000e-05,2.47,3.900e-01,-2.300e-01,3,1.1760,0.1840,-0.1070,1.1400,0.0680,-0.0810
3240158,K01106.02,Kepler-769 c,CANDIDATE,15.986893200,2.8280000e-04,-2.8280000e-04,1.62,2.500e-01,-1.500e-01,3,1.1760,0.1840,-0.1070,1.1400,0.0680,-0.0810
3218908,K01108.01,Kepler-770 b,CANDIDATE,18.925372460,5.2310000e-05,-5.2310000e-05,13.92,2.000e+00,-4.660e+00,3,4.8850,0.7010,-1.6360,1.8080,0.1810,-0.5780
10350571,K01175.01,Kepler-784 b,CANDIDATE,31.592580900,4.3710000e-04,-4.3710000e-04,1.78,2.800e-01,-4.100e-01,3,1.4870,0.2290,-0.3440,1.0160,0.0930,-0.0840
10350571,K01175.02,,CANDIDATE,17.157236000,1.8620000e-04,-1.8620000e-04,1.55,2.400e-01,-3.600e-01,3,1.4870,0.2290,-0.3440,1.0160,0.0930,-0.0840
11013201,K00972.01,,CANDIDATE,13.118962443,6.0390000e-06,-6.0390000e-06,8.25,4.500e-01,-2.500e+00,2,4.2400,0.2270,-1.2840,2.0180,0.0290,-0.2480
11013201,K00972.02,,CANDIDATE,7.821873280,2.2420000e-05,-2.2420000e-05,2.78,1.500e-01,-8.400e-01,2,4.2400,0.2270,-1.2840,2.0180,0.0290,-0.2480
5809890,K01050.01,Kepler-755 b,CANDIDATE,1.269091415,1.0110000e-06,-1.0110000e-06,1.41,1.000e-01,-6.000e-02,2,0.7660,0.0510,-0.0370,0.8070,0.0430,-0.0430
5809890,K01050.02,Kepler-755 c,CANDIDATE,2.853133997,4.3560000e-06,-4.3560000e-06,1.36,1.000e-01,-6.000e-02,2,0.7660,0.0510,-0.0370,0.8070,0.0430,-0.0430
3218908,K01108.02,Kepler-770 c,CANDIDATE,1.475323222,4.3920000e-06,-4.3920000e-06,5.88,8.500e-01,-1.970e+00,3,4.8850,0.7010,-1.6360,1.8080,0.1810,-0.5780
3218908,K01108.03,Kepler-770 d,CANDIDATE,4.152461180,1.5840000e-05,-1.5840000e-05,7.62,1.090e+00,-2.550e+00,3,4.8850,0.7010,-1.6360,1.8080,0.1810,-0.5780
2837111,K01110.01,Kepler-771 b,CANDIDATE,8.734885200,4.4250000e-05,-4.4250000e-05,1.59,5.200e-01,-1.700e-01,2,0.9600,0.3140,-0.1050,1.0470,0.1290,-0.1420
5956342,K01052.01,Kepler-265 c,CANDIDATE,17.029027860,7.5320000e-05,-7.5320000e-05,2.54,3.800e-01,-4.100e-01,4,1.0670,0.1560,-0.1720,0.8810,0.0700,-0.0510
5956342,K01052.02,Kepler-265 b,CANDIDATE,6.846192360,4.0360000e-05,-4.0360000e-05,1.67,2.500e-01,-2.700e-01,4,1.0670,0.1560,-0.1720,0.8810,0.0700,-0.0510
5956342,K01052.03,Kepler-265 e,CANDIDATE,67.832163800,9.1190000e-04,-9.1190000e-04,2.39,3.500e-01,-3.800e-01,4,1.0670,0.1560,-0.1720,0.8810,0.0700,-0.0510
5956342,K01052.04,Kepler-265 d,CANDIDATE,43.131214700,3.5820000e-04,-3.5820000e-04,2.39,3.500e-01,-3.900e-01,4,1.0670,0.1560,-0.1720,0.8810,0.0700,-0.0510
5956656,K01053.01,Kepler-756 b,CANDIDATE,1.224866441,4.1350000e-06,-4.1350000e-06,1.54,2.300e-01,-2.200e-01,2,1.1070,0.1610,-0.1610,0.9330,0.0670,-0.0430
2854914,K01113.01,Kepler-268 b,CANDIDATE,25.934064060,7.9120000e-05,-7.9120000e-05,2.48,4.200e-01,-3.400e-01,2,1.2250,0.2070,-0.1700,1.0590,0.0930,-0.0700
2854914,K01113.02,Kepler-268 c,CANDIDATE,83.446348500,3.6950000e-04,-3.6950000e-04,2.73,4.700e-01,-3.700e-01,2,1.2250,0.2070,-0.1700,1.0590,0.0930,-0.0700
8394721,K00152.01,Kepler-79 d,CANDIDATE,52.090816270,4.2060000e-05,-4.2060000e-05,7.14,1.330e+00,-1.090e+00,4,1.3240,0.2470,-0.2020,1.1010,0.1090,-0.0810
2854698,K00986.01,Kepler-260 b,CANDIDATE,8.187394430,1.9440000e-05,-1.9440000e-05,1.92,1.300e-01,-1.400e-01,2,0.8490,0.0560,-0.0630,0.8210,0.0570,-0.0360
2854698,K00986.02,Kepler-260 c,CANDIDATE,76.049816300,8.7760000e-04,-8.7760000e-04,1.75,1.100e-01,-1.300e-01,2,0.8490,0.0560,-0.0630,0.8210,0.0570,-0.0360
8559644,K00139.02,Kepler-111 b,CANDIDATE,3.341799486,4.9540000e-06,-4.9540000e-06,1.67,2.900e-01,-2.600e-01,2,1.2350,0.2130,-0.1940,1.0920,0.0800,-0.0890
3554031,K01194.01,Kepler-415 c,CANDIDATE,8.707983090,2.9270000e-05,-2.9270000e-05,2.01,1.500e-01,-6.000e-02,3,0.5540,0.0420,-0.0170,0.5900,0.0290,-0.0290
3554031,K01194.02,,CANDIDATE,14.862307600,1.3040000e-04,-1.3040000e-04,1.57,1.200e-01,-5.000e-02,3,0.5540,0.0420,-0.0170,0.5900,0.0290,-0.0290
3554031,K01194.03,Kepler-415 b,CANDIDATE,4.176342760,2.4260000e-05,-2.4260000e-05,1.23,1.000e-01,-3.000e-02,3,0.5540,0.0420,-0.0170,0.5900,0.0290,-0.0290
8394721,K00152.02,Kepler-79 c,CANDIDATE,27.402298590,5.1360000e-05,-5.1360000e-05,3.63,6.700e-01,-5.600e-01,4,1.3240,0.2470,-0.2020,1.1010,0.1090,-0.0810
2302548,K00988.01,Kepler-261 b,CANDIDATE,10.381224470,2.1310000e-05,-2.1310000e-05,2.18,1.500e-01,-1.000e-01,2,0.7800,0.0550,-0.0350,0.8160,0.0470,-0.0410
2302548,K00988.02,Kepler-261 c,CANDIDATE,24.570902300,1.0090000e-04,-1.0090000e-04,2.82,2.000e-01,-1.200e-01,2,0.7800,0.0550,-0.0350,0.8160,0.0470,-0.0410
5880320,K01060.01,Kepler-758 b,CANDIDATE,12.109687090,6.2320000e-05,-6.2320000e-05,2.98,4.600e-01,-6.900e-01,4,1.4580,0.2260,-0.3390,0.9600,0.0880,-0.0800
5880320,K01060.02,Kepler-758 c,CANDIDATE,4.757961030,3.4480000e-05,-3.4480000e-05,1.70,2.700e-01,-3.900e-01,4,1.4580,0.2260,-0.3390,0.9600,0.0880,-0.0800
5880320,K01060.03,Kepler-758 d,CANDIDATE,20.497275500,3.3400000e-04,-3.3400000e-04,2.96,4.600e-01,-6.900e-01,4,1.4580,0.2260,-0.3390,0.9600,0.0880,-0.0800
8394721,K00152.03,Kepler-79 b,CANDIDATE,13.484576680,2.3000000e-05,-2.3000000e-05,3.39,6.300e-01,-5.200e-01,4,1.3240,0.2470,-0.2020,1.1010,0.1090,-0.0810
3962243,K01203.01,Kepler-276 c,CANDIDATE,31.884147300,2.0990000e-04,-2.0990000e-04,3.70,6.000e-01,-2.000e-01,3,0.9740,0.1580,-0.0530,1.0370,0.0560,-0.0680
10743597,K00989.03,,CANDIDATE,16.158111120,7.3930000e-05,-7.3930000e-05,86.13,3.608e+01,-6.600e+00,4,0.8740,0.3660,-0.0670,0.9560,0.0880,-0.0920
1432789,K00992.01,Kepler-745 b,CANDIDATE,9.931463070,5.1860000e-05,-5.1860000e-05,2.41,3.900e-01,-3.500e-01,2,1.2200,0.1960,-0.1760,1.0350,0.0790,-0.0630
1718189,K00993.01,Kepler-262 c,CANDIDATE,21.853629050,9.2260000e-05,-9.2260000e-05,1.75,4.700e-01,-1.600e-01,3,0.8760,0.2340,-0.0780,0.9700,0.0990,-0.1220
5880320,K01060.04,Kepler-758 e,CANDIDATE,8.193450650,7.0890000e-05,-7.0890000e-05,1.74,2.700e-01,-4.000e-01,4,1.4580,0.2260,-0.3390,0.9600,0.0880,-0.0800
5735762,K00148.01,Kepler-48 b,CANDIDATE,4.778003060,3.3820000e-06,-3.3820000e-06,1.85,1.300e-01,-1.400e-01,3,0.8730,0.0650,-0.0650,0.8560,0.0500,-0.0410
6359320,K01127.01,Kepler-269 b,CANDIDATE,5.326672990,1.9620000e-05,-1.9620000e-05,2.26,7.400e-01,-2.300e-01,3,0.9210,0.3010,-0.0940,1.0160,0.1150,-0.1270
3644071,K01192.01,,CANDIDATE,1295.362215000,8.4630000e-03,-8.4630000e-03,57.82,2.068e+01,-9.440e+00,2,1.0480,0.3750,-0.1710,0.8890,0.1200,-0.0640
1718189,K00993.02,Kepler-262 b,CANDIDATE,13.060793600,1.0530000e-04,-1.0530000e-04,1.45,3.800e-01,-1.300e-01,3,0.8760,0.2340,-0.0780,0.9700,0.0990,-0.1220
8222813,K01069.01,Kepler-760 b,CANDIDATE,8.704205250,1.3200000e-05,-1.3200000e-05,2.86,1.300e-01,-2.400e-01,2,0.8630,0.0390,-0.0720,0.8090,0.0600,-0.0260
6359320,K01127.02,Kepler-269 c,CANDIDATE,8.128093300,1.1070000e-04,-1.1070000e-04,1.39,4.500e-01,-1.400e-01,3,0.9210,0.3010,-0.0940,1.0160,0.1150,-0.1270
6359320,K01127.03,,CANDIDATE,2.836689310,2.8190000e-05,-2.8190000e-05,1.19,3.900e-01,-1.200e-01,3,0.9210,0.3010,-0.0940,1.0160,0.1150,-0.1270
3447722,K01198.01,Kepler-275 c,CANDIDATE,16.088323180,8.7790000e-05,-8.7790000e-05,3.42,5.800e-01,-5.800e-01,4,1.3300,0.2250,-0.2250,1.0800,0.1090,-0.0810
3447722,K01198.02,Kepler-275 b,CANDIDATE,10.300679190,9.1600000e-05,-9.1600000e-05,2.20,3.700e-01,-3.800e-01,4,1.3300,0.2250,-0.2250,1.0800,0.1090,-0.0810
3447722,K01198.03,Kepler-275 d,CANDIDATE,35.675745300,3.5290000e-04,-3.5290000e-04,3.02,5.100e-01,-5.100e-01,4,1.3300,0.2250,-0.2250,1.0800,0.1090,-0.0810
3447722,K01198.04,,CANDIDATE,1.008616770,,,,,,4,,,,,,
2165002,K00999.01,Kepler-263 b,CANDIDATE,16.568068420,5.2260000e-05,-5.2260000e-05,2.54,1.500e-01,-1.100e-01,2,0.7160,0.0400,-0.0320,0.7490,0.0430,-0.0430
2165002,K00999.02,Kepler-263 c,CANDIDATE,47.332929900,3.4560000e-04,-3.4560000e-04,2.18,1.300e-01,-9.000e-02,2,0.7160,0.0400,-0.0320,0.7490,0.0430,-0.0430
1871056,K01001.01,Kepler-264 b,CANDIDATE,40.806533300,2.0830000e-04,-2.0830000e-04,3.71,6.200e-01,-1.000e+00,2,2.0970,0.3500,-0.5690,1.4720,0.1260,-0.1980
8222813,K01069.02,Kepler-760 c,CANDIDATE,2.466970390,6.2980000e-06,-6.2980000e-06,1.56,7.000e-02,-1.300e-01,2,0.8630,0.0390,-0.0720,0.8090,0.0600,-0.0260
8240904,K01070.01,Kepler-266 b,CANDIDATE,6.618363090,2.5290000e-05,-2.5290000e-05,2.98,4.900e-01,-6.600e-01,3,1.2940,0.2140,-0.2850,0.9470,0.0670,-0.0440
8240904,K01070.02,Kepler-266 c,CANDIDATE,107.721409200,8.2830000e-04,-8.2830000e-04,4.75,7.900e-01,-1.050e+00,3,1.2940,0.2140,-0.2850,0.9470,0.0670,-0.0440
8240904,K01070.03,,CANDIDATE,92.777790000,1.6530000e-02,-1.6530000e-02,1.92,8.400e-01,-2.000e-01,3,1.0190,0.4510,-0.1060,1.0530,0.2040,-0.1270
5735762,K00148.02,Kepler-48 c,CANDIDATE,9.673958488,5.4620000e-06,-5.4620000e-06,2.63,2.000e-01,-1.900e-01,3,0.8730,0.0650,-0.0650,0.8560,0.0500,-0.0410
3962243,K01203.02,Kepler-276 b,CANDIDATE,14.128476770,6.6470000e-05,-6.6470000e-05,2.73,4.400e-01,-1.500e-01,3,0.9740,0.1580,-0.0530,1.0370,0.0560,-0.0680
3962243,K01203.03,Kepler-276 d,CANDIDATE,48.647854300,7.4260000e-04,-7.4260000e-04,4.14,6.700e-01,-2.300e-01,3,0.9740,0.1580,-0.0530,1.0370,0.0560,-0.0680
1871056,K01001.02,Kepler-264 c,CANDIDATE,140.107650000,1.8700000e-03,-1.8700000e-03,3.42,5.700e-01,-9.300e-01,2,2.0970,0.3500,-0.5690,1.4720,0.1260,-0.1980
9480189,K00941.01,Kepler-257 c,CANDIDATE,6.581477136,5.4850000e-06,-5.4850000e-06,4.56,1.560e+00,-7.200e-01,3,0.9730,0.3330,-0.1540,0.8680,0.0730,-0.0600
9480189,K00941.02,Kepler-257 b,CANDIDATE,2.382652873,3.5950000e-06,-3.5950000e-06,2.74,9.400e-01,-4.300e-01,3,0.9730,0.3330,-0.1540,0.8680,0.0730,-0.0600
9480189,K00941.03,Kepler-257 d,CANDIDATE,24.664614160,4.0620000e-05,-4.0620000e-05,5.34,1.830e+00,-8.400e-01,3,0.9730,0.3330,-0.1540,0.8680,0.0730,-0.0600
8644288,K00137.01,Kepler-18 c,CANDIDATE,7.641567589,1.7690000e-06,-1.7690000e-06,4.91,3.000e-01,-3.300e-01,3,1.0550,0.0650,-0.0720,0.8820,0.0560,-0.0250
5446285,K00142.01,Kepler-88 b,CANDIDATE,10.916108342,4.8750000e-06,-4.8750000e-06,3.93,6.600e-01,-1.500e-01,2,0.9320,0.1570,-0.0360,1.0510,0.0530,-0.0790
10166274,K01078.01,Kepler-267 b,CANDIDATE,3.353732008,3.9960000e-06,-3.9960000e-06,1.65,1.200e-01,-1.900e-01,3,0.4600,0.0350,-0.0530,0.4670,0.0380,-0.0460
10166274,K01078.02,Kepler-267 c,CANDIDATE,6.877446033,8.8930000e-06,-8.8930000e-06,2.05,1.600e-01,-2.400e-01,3,0.4600,0.0350,-0.0530,0.4670,0.0380,-0.0460
10166274,K01078.03,Kepler-267 d,CANDIDATE,28.464648040,8.8050000e-05,-8.8050000e-05,1.87,1.400e-01,-2.200e-01,3,0.4600,0.0350,-0.0530,0.4670,0.0380,-0.0460
5735762,K00148.03,Kepler-48 d,CANDIDATE,42.896450240,9.4310000e-05,-9.4310000e-05,2.00,1.500e-01,-1.500e-01,3,0.8730,0.0650,-0.0650,0.8560,0.0500,-0.0410
9605514,K00945.01,Kepler-1666 b,CANDIDATE,25.847495800,1.7020000e-04,-1.7020000e-04,2.40,7.500e-01,-2.500e-01,3,1.0310,0.3200,-0.1070,1.0840,0.1440,-0.1440
9605514,K00945.02,Kepler-1666 c,CANDIDATE,40.715561000,2.0960000e-04,-2.0960000e-04,2.70,8.400e-01,-2.800e-01,3,1.0310,0.3200,-0.1070,1.0840,0.1440,-0.1440
8158127,K01015.01,Kepler-750 b,CANDIDATE,9.428898840,2.3540000e-05,-2.3540000e-05,4.39,6.100e-01,-1.130e+00,3,1.8600,0.2590,-0.4810,1.2040,0.1330,-0.1330
10141900,K01082.01,,CANDIDATE,6.503270350,3.1340000e-05,-3.1340000e-05,1.67,8.000e-02,-1.200e-01,4,0.8430,0.0400,-0.0600,0.8000,0.0480,-0.0280
10141900,K01082.02,,CANDIDATE,4.096676240,1.9560000e-05,-1.9560000e-05,1.42,7.000e-02,-1.000e-01,4,0.8430,0.0400,-0.0600,0.8000,0.0480,-0.0280
10141900,K01082.03,Kepler-763 b,CANDIDATE,1.196548464,3.7490000e-06,-3.7490000e-06,1.25,6.000e-02,-9.000e-02,4,0.8430,0.0400,-0.0600,0.8000,0.0480,-0.0280
8410727,K01148.01,Kepler-270 b,CANDIDATE,11.476090150,5.0830000e-05,-5.0830000e-05,2.07,3.700e-01,-3.700e-01,2,1.4100,0.2520,-0.2520,1.1560,0.1040,-0.0930
8410727,K01148.02,Kepler-270 c,CANDIDATE,25.263046700,3.3120000e-04,-3.3120000e-04,1.71,3.000e-01,-3.100e-01,2,1.4100,0.2520,-0.2520,1.1560,0.1040,-0.0930
8280511,K01151.01,Kepler-271 b,CANDIDATE,10.435470310,2.6850000e-05,-2.6850000e-05,1.22,1.300e-01,-9.000e-02,5,0.8530,0.0890,-0.0670,0.8380,0.0560,-0.0460
8280511,K01151.02,Kepler-271 c,CANDIDATE,7.410843140,3.0980000e-05,-3.0980000e-05,0.94,1.000e-01,-8.000e-02,5,0.8530,0.0890,-0.0670,0.8380,0.0560,-0.0460
9775938,K00951.01,Kepler-258 b,CANDIDATE,13.197206940,1.2120000e-05,-1.2120000e-05,4.18,4.820e+00,-6.000e-01,2,0.8850,1.0190,-0.1270,0.8270,0.0570,-0.0470
8644288,K00137.02,Kepler-18 d,CANDIDATE,14.858908520,3.8080000e-06,-3.8080000e-06,5.94,3.700e-01,-4.000e-01,3,1.0550,0.0650,-0.0720,0.8820,0.0560,-0.0250
8158127,K01015.02,Kepler-750 c,CANDIDATE,4.088972990,2.1510000e-05,-2.1510000e-05,2.36,3.200e-01,-6.100e-01,3,1.8600,0.2590,-0.4810,1.2040,0.1330,-0.1330
10157458,K01083.01,Kepler-764 b,CANDIDATE,7.336851010,3.6700000e-05,-3.6700000e-05,1.52,4.500e-01,-1.400e-01,2,0.8480,0.2520,-0.0790,0.9380,0.0980,-0.1200
9775938,K00951.02,Kepler-258 c,CANDIDATE,33.652847400,1.0540000e-04,-1.0540000e-04,3.05,3.520e+00,-4.400e-01,2,0.8850,1.0190,-0.1270,0.8270,0.0570,-0.0470
9787239,K00952.01,Kepler-32 b,CANDIDATE,5.901278150,7.0300000e-06,-7.0300000e-06,1.94,1.300e-01,-2.000e-01,5,0.4980,0.0340,-0.0510,0.5090,0.0360,-0.0450
9787239,K00952.02,Kepler-32 c,CANDIDATE,8.752096910,1.3060000e-05,-1.3060000e-05,1.83,1.300e-01,-1.900e-01,5,0.4980,0.0340,-0.0510,0.5090,0.0360,-0.0450
9787239,K00952.03,Kepler-32 d,CANDIDATE,22.780782410,3.9510000e-05,-3.9510000e-05,2.17,1.500e-01,-2.200e-01,5,0.4980,0.0340,-0.0510,0.5090,0.0360,-0.0450
9787239,K00952.04,Kepler-32 e,CANDIDATE,2.896005211,4.3170000e-06,-4.3170000e-06,1.23,8.000e-02,-1.300e-01,5,0.4980,0.0340,-0.0510,0.5090,0.0360,-0.0450
9787239,K00952.05,Kepler-32 f,CANDIDATE,0.742957911,2.3000000e-07,-2.3000000e-07,1.47,1.000e-01,-1.500e-01,5,0.4980,0.0340,-0.0510,0.5090,0.0360,-0.0450
