# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri May 12 10:17:15 2023
#
# User preference: *
#
# CONSTRAINT:  where (sy_pnum >= 2
# CONSTRAINT:  and disc_facility like '%Kepler%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,disc_facility,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
KOI-1783.02,KOI-1783,0,1,2,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,284.07309817,0.00014160,-0.00014160,0,,,,,,,,,,,,,,,,,
KOI-1783.02,KOI-1783,1,1,2,Kepler,<a refstr=VISSAPRAGADA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..108V/abstract target=ref>Vissapragada et al. 2020</a>,284.21500000,0.02600000,-0.02100000,0,5.440,0.520,-0.300,0,15.00000,4.30000,-3.60000,0,15.00000,4.30000,-3.60000,0,Mass,0.000000,,,0
KOI-1783.02,KOI-1783,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,284.06095300,0.00119000,-0.00119000,0,4.400,1.550,-0.390,0,,,,,,,,,,0.000000,,,0
KOI-1783.02,KOI-1783,0,1,2,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,284.04230000,0.00200000,-0.00200000,0,5.200,1.900,-1.900,0,,,,,,,,,,0.000000,,,0
KOI-1783.02,KOI-1783,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,284.06095300,0.00119000,-0.00119000,0,4.400,1.550,-0.390,0,,,,,,,,,,0.000000,,,0
KOI-1783.02,KOI-1783,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,284.06313700,0.00179500,-0.00179500,0,,,,0,,,,,,,,,,,,,0
KOI-1783.02,KOI-1783,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,284.06313700,0.00179500,-0.00179500,0,6.360,0.990,-1.220,0,,,,,,,,,,0.000000,,,0
KOI-1783.02,KOI-1783,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,284.06095300,0.00119000,-0.00119000,0,4.400,1.550,-0.390,0,,,,,,,,,,0.000000,,,0
KOI-1831 d,Kepler-324,0,1,4,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,34.20578508,,,0,1.100,0.090,-0.060,0,,,,,,,,,,0.000000,,,0
KOI-1831 d,Kepler-324,0,1,4,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,34.19311054,0.00005134,-0.00005134,0,,,,,,,,,,,,,,,,,
KOI-1831 d,Kepler-324,0,1,4,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,34.20693950,0.00068690,-0.00068690,0,1.130,0.350,-0.080,0,,,,,,,,,,0.000000,,,0
KOI-1831 d,Kepler-324,0,1,4,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,34.20578508,,,0,,,,0,,,,,,,,,,,,,0
KOI-1831 d,Kepler-324,0,1,4,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,34.20693950,0.00068690,-0.00068690,0,1.130,0.350,-0.080,0,,,,,,,,,,0.000000,,,0
KOI-1831 d,Kepler-324,0,1,4,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,34.20693950,0.00068690,-0.00068690,0,1.130,0.350,-0.080,0,,,,,,,,,,0.000000,,,0
KOI-1831 d,Kepler-324,0,1,4,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,34.20690000,0.00087000,-0.00087000,0,1.300,1.200,-1.200,0,,,,,,,,,,0.000000,,,0
KOI-1831 d,Kepler-324,1,1,4,Kepler,<a refstr=JONTOF_HUTTER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..246J/abstract target=ref>Jontof-Hutter et al. 2021</a>,34.16900000,,,0,1.130,0.050,-0.050,0,2.23000,0.50000,-0.84000,0,2.23000,0.50000,-0.84000,0,Mass,,,,
KOI-1833 d,Kepler-968,1,1,3,Kepler,<a refstr=JONTOF_HUTTER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..246J/abstract target=ref>Jontof-Hutter et al. 2021</a>,7.68500000,,,0,2.580,0.230,-0.220,0,11.02000,,,1,11.02000,,,1,Mass,,,,
KOI-1833 d,Kepler-968,0,1,3,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,7.68433346,0.00001413,-0.00001413,0,,,,0,,,,,,,,,,,,,0
KOI-1833 d,Kepler-968,0,1,3,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,7.68433241,0.00000113,-0.00000113,0,,,,,,,,,,,,,,,,,
KOI-1833 d,Kepler-968,0,1,3,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,7.68433487,0.00000717,-0.00000717,0,1.950,0.180,-0.180,0,,,,,,,,,,0.000000,,,0
KOI-1833 d,Kepler-968,0,1,3,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,7.68433346,0.00001413,-0.00001413,0,2.580,0.230,-0.220,0,,,,,,,,,,0.000000,,,0
KOI-1833 d,Kepler-968,0,1,3,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,7.68433487,0.00000717,-0.00000717,0,1.950,0.180,-0.180,0,,,,,,,,,,0.000000,,,0
KOI-1833 d,Kepler-968,0,1,3,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,7.68433487,0.00000717,-0.00000717,0,1.950,0.180,-0.180,0,,,,,,,,,,0.000000,,,0
KOI-3503 b,KOI-3503,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,21.18761850,0.00071370,-0.00071370,0,0.790,0.220,-0.060,0,,,,,,,,,,0.000000,,,0
KOI-3503 b,KOI-3503,0,1,2,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,21.18758460,0.00044760,-0.00044760,0,0.770,0.330,-0.050,0,,,,,,,,,,0.000000,,,0
KOI-3503 b,KOI-3503,1,1,2,Kepler,<a refstr=JONTOF_HUTTER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..246J/abstract target=ref>Jontof-Hutter et al. 2021</a>,21.18500000,,,0,1.190,0.240,-0.190,0,9.20000,,,1,9.20000,,,1,Mass,,,,
KOI-3503 b,KOI-3503,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,21.18761850,0.00071370,-0.00071370,0,,,,0,,,,,,,,,,,,,0
KOI-3503 b,KOI-3503,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,21.18758460,0.00044760,-0.00044760,0,0.770,0.330,-0.050,0,,,,,,,,,,0.000000,,,0
KOI-3503 b,KOI-3503,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,21.18758460,0.00044760,-0.00044760,0,0.770,0.330,-0.050,0,,,,,,,,,,0.000000,,,0
KOI-3503 c,KOI-3503,1,1,2,Kepler,<a refstr=JONTOF_HUTTER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..246J/abstract target=ref>Jontof-Hutter et al. 2021</a>,31.82800000,,,0,1.210,0.280,-0.090,0,10.36000,,,1,10.36000,,,1,Mass,,,,
KOI-3503 c,KOI-3503,0,1,2,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,31.82453040,0.00079280,-0.00079280,0,0.800,0.340,-0.050,0,,,,,,,,,,0.000000,,,0
KOI-3503 c,KOI-3503,0,1,2,Kepler,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,31.82453040,0.00079280,-0.00079280,0,0.800,0.340,-0.050,0,,,,,,,,,,0.000000,,,0
KOI-3503 c,KOI-3503,0,1,2,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,31.82453040,0.00079280,-0.00079280,0,,,,0,,,,,,,,,,,,,0
KOI-351 b,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,7.00828076,0.00004397,-0.00004397,0,1.150,0.450,-0.150,0,,,,,,,,,,0.000000,,,0
KOI-351 b,KOI-351,1,1,8,Kepler,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,7.00815100,0.00001900,-0.00001900,0,1.310,0.170,-0.170,0,,,,,,,,,,,,,
KOI-351 b,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,7.00821787,0.00004701,-0.00004701,0,,,,0,,,,,,,,,,,,,0
KOI-351 b,KOI-351,0,1,8,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,7.00823498,0.00005849,-0.00005849,0,,,,,,,,,,,,,,,,,
KOI-351 b,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,7.00828076,0.00004397,-0.00004397,0,1.150,0.450,-0.150,0,,,,,,,,,,0.000000,,,0
KOI-351 b,KOI-351,0,1,8,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,1.302,0.084,-0.070,0,,,,,,,,,,,,,
KOI-351 b,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,7.00821787,0.00004701,-0.00004701,0,1.290,0.210,-0.170,0,,,,,,,,,,0.000000,,,0
KOI-351 b,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,7.00823300,0.00008800,-0.00008800,0,1.160,0.510,-0.510,0,,,,,,,,,,0.000000,,,0
KOI-351 c,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,8.71980135,0.00002988,-0.00002988,0,,,,0,,,,,,,,,,,,,0
KOI-351 c,KOI-351,0,1,8,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,8.71975915,0.00007969,-0.00007969,0,,,,,,,,,,,,,,,,,
KOI-351 c,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,8.71989000,0.00010000,-0.00010000,0,1.360,0.590,-0.590,0,,,,,,,,,,0.000000,,,0
KOI-351 c,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,8.71980135,0.00002988,-0.00002988,0,1.530,0.250,-0.200,0,,,,,,,,,,0.000000,,,0
KOI-351 c,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,8.71982853,0.00006248,-0.00006248,0,1.290,0.490,-0.180,0,,,,,,,,,,0.000000,,,0
KOI-351 c,KOI-351,0,1,8,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,1.544,0.079,-0.090,0,,,,,,,,,,,,,
KOI-351 c,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,8.71982853,0.00006248,-0.00006248,0,1.290,0.490,-0.180,0,,,,,,,,,,0.000000,,,0
KOI-351 c,KOI-351,1,1,8,Kepler,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,8.71937500,0.00002700,-0.00002700,0,1.190,0.140,-0.140,0,,,,,,,,,,,,,
KOI-351 d,KOI-351,0,1,8,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.866,0.151,-0.127,0,,,,,,,,,,,,,
KOI-351 d,KOI-351,0,1,8,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,59.73721246,0.00000708,-0.00000708,0,,,,,,,,,,,,,,,,,
KOI-351 d,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,59.73714430,0.00024020,-0.00024020,0,,,,0,,,,,,,,,,,,,0
KOI-351 d,KOI-351,1,1,8,Kepler,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,59.73667000,0.00038000,-0.00038000,0,2.870,0.300,-0.300,0,,,,,,,,,,,,,
KOI-351 d,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,59.73703480,0.00026430,-0.00026430,0,2.550,0.980,-0.340,0,,,,,,,,,,0.000000,,,0
KOI-351 d,KOI-351,0,1,8,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,59.73679190,0.00032196,-0.00032196,0,,,,,,,,,,,,,,,,,
KOI-351 d,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,59.73703480,0.00026430,-0.00026430,0,2.550,0.980,-0.340,0,,,,,,,,,,0.000000,,,0
KOI-351 d,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,59.73714430,0.00024020,-0.00024020,0,2.840,0.460,-0.380,0,,,,,,,,,,0.000000,,,0
KOI-351 d,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,59.73716000,0.00039000,-0.00039000,0,2.500,1.100,-1.100,0,,,,,,,,,,0.000000,,,0
KOI-351 e,KOI-351,0,1,8,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,2.646,0.145,-0.121,0,,,,,,,,,,,,,
KOI-351 e,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,91.94046030,0.00058640,-0.00058640,0,2.320,0.900,-0.310,0,,,,,,,,,,0.000000,,,0
KOI-351 e,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,91.94069000,0.00085000,-0.00085000,0,2.250,0.980,-0.980,0,,,,,,,,,,0.000000,,,0
KOI-351 e,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,91.94046030,0.00058640,-0.00058640,0,2.320,0.900,-0.310,0,,,,,,,,,,0.000000,,,0
KOI-351 e,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,91.94012530,0.00054660,-0.00054660,0,2.620,0.430,-0.350,0,,,,,,,,,,0.000000,,,0
KOI-351 e,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,91.94012530,0.00054660,-0.00054660,0,,,,0,,,,,,,,,,,,,0
KOI-351 e,KOI-351,1,1,8,Kepler,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,91.93913000,0.00073000,-0.00073000,0,2.660,0.290,-0.290,0,,,,,,,,,,,,,
KOI-351 e,KOI-351,0,1,8,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,91.93984249,0.00047926,-0.00047926,0,,,,,,,,,,,,,,,,,
KOI-351 e,KOI-351,0,1,8,Kepler,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,91.93933735,0.00000950,-0.00000950,0,,,,,,,,,,,,,,,,,
KOI-351 f,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,124.92251600,0.00281600,-0.00281600,0,3.370,0.550,-0.450,0,,,,,,,,,,0.000000,,,0
KOI-351 f,KOI-351,1,1,8,Kepler,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,124.91440000,0.00190000,-0.00190000,0,2.880,0.520,-0.520,0,,,,,,,,,,,,,
KOI-351 f,KOI-351,0,1,8,Kepler,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,3.402,0.501,-0.745,0,,,,,,,,,,,,,
KOI-351 f,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,124.91633700,0.00144300,-0.00144300,0,2.460,0.960,-0.330,0,,,,,,,,,,0.000000,,,0
KOI-351 f,KOI-351,0,1,8,Kepler,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,124.91349729,0.00037797,-0.00037797,0,,,,,,,,,,,,,,,,,
KOI-351 f,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,124.92251600,0.00281600,-0.00281600,0,,,,0,,,,,,,,,,,,,0
KOI-351 f,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,124.91633700,0.00144300,-0.00144300,0,2.460,0.960,-0.330,0,,,,,,,,,,0.000000,,,0
KOI-351 g,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,210.59659000,0.00040000,-0.00040000,0,6.800,3.000,-3.000,0,,,,,,,,,,0.000000,,,0
KOI-351 g,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,210.60138430,0.00023470,-0.00023470,0,,,,0,,,,,,,,,,,,,0
KOI-351 g,KOI-351,0,1,8,Kepler,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,210.60311050,0.00038210,-0.00038210,0,6.860,2.660,-0.920,0,,,,,,,,,,0.000000,,,0
KOI-351 g,KOI-351,1,1,8,Kepler,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,210.60697000,0.00043000,-0.00043000,0,8.100,0.800,-0.800,0,,,,,,,,,,,,,
