# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar 19 13:12:41 2020
#
# User preference: *
#
# CONSTRAINT:  where (koi_pdisposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_period_str not null
# CONSTRAINT:  and koi_prad_str not null
# CONSTRAINT:  and koi_srad_str not null
# CONSTRAINT:  and koi_smass_str not null)
# CONSTRAINT:  order by kepoi_name asc, koi_period asc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
#
kepid,kepoi_name,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
7831264,K00171.02,CANDIDATE,13.071418890,4.0480000e-05,-4.0480000e-05,2.47,0.45,-4.400e-01,1.4390,0.2570,-0.2570,1.1230,0.1160,-0.0850
8692861,K00172.01,CANDIDATE,13.722368200,1.8220000e-05,-1.8220000e-05,2.23,0.28,-2.700e-01,0.9430,0.1170,-0.1170,0.8130,0.0720,-0.0360
8692861,K00172.02,CANDIDATE,242.467406000,2.6000000e-03,-2.6000000e-03,1.73,0.21,-2.200e-01,0.9430,0.1170,-0.1170,0.8130,0.0720,-0.0360
11402995,K00173.01,CANDIDATE,10.060832380,1.4950000e-05,-1.4950000e-05,2.58,0.41,-4.000e-01,1.1400,0.1770,-0.1770,0.9390,0.0740,-0.0540
10810838,K00174.01,CANDIDATE,56.354079160,9.7560000e-05,-9.7560000e-05,2.59,0.10,-1.600e-01,0.7010,0.0270,-0.0440,0.6860,0.0530,-0.0260
6442377,K00176.01,CANDIDATE,30.229102740,7.3560000e-05,-7.3560000e-05,3.49,0.62,-6.200e-01,1.5180,0.2710,-0.2710,1.2960,0.0940,-0.1290
6803202,K00177.01,CANDIDATE,21.060753030,5.7020000e-05,-5.7020000e-05,1.78,0.26,-2.100e-01,1.0340,0.1480,-0.1210,0.9400,0.0730,-0.0550
9663113,K00179.01,CANDIDATE,20.740286450,2.9650000e-05,-2.9650000e-05,4.24,0.75,-5.700e-01,1.2990,0.2310,-0.1730,1.1290,0.1060,-0.0770
9573539,K00180.01,CANDIDATE,10.045563770,1.5710000e-05,-1.5710000e-05,2.19,0.28,-1.000e-01,0.8530,0.1090,-0.0390,0.9520,0.0400,-0.0800
5376836,K00182.01,CANDIDATE,3.479425638,2.8480000e-06,-2.8480000e-06,12.86,3.63,-1.220e+00,0.8780,0.2480,-0.0830,0.9290,0.1080,-0.1080
9651668,K00183.01,CANDIDATE,2.684328541,8.2000000e-08,-8.2000000e-08,12.73,1.60,-1.450e+00,0.9560,0.1200,-0.1090,0.8590,0.0650,-0.0420
12019440,K00186.01,CANDIDATE,3.243259880,2.0900000e-07,-2.0900000e-07,12.91,2.11,-9.100e-01,1.0130,0.1660,-0.0710,1.0270,0.0630,-0.0630
5357901,K00188.01,CANDIDATE,3.797018259,1.8700000e-07,-1.8700000e-07,10.07,0.75,-4.700e-01,0.8480,0.0630,-0.0400,0.8830,0.0360,-0.0440
11391018,K00189.01,CANDIDATE,30.360445359,4.6020000e-06,-4.6020000e-06,10.99,0.90,-1.110e+00,0.7650,0.0630,-0.0770,0.7400,0.0900,-0.0550
5972334,K00191.01,CANDIDATE,15.358767771,2.1290000e-06,-2.1290000e-06,10.89,1.11,-8.200e-01,0.8870,0.0900,-0.0670,0.8740,0.0550,-0.0460
5972334,K00191.02,CANDIDATE,2.418406841,2.4720000e-06,-2.4720000e-06,2.25,0.23,-1.700e-01,0.8870,0.0900,-0.0670,0.8740,0.0550,-0.0460
5972334,K00191.03,CANDIDATE,0.708621057,1.3570000e-06,-1.3570000e-06,1.20,0.12,-9.000e-02,0.8870,0.0900,-0.0670,0.8740,0.0550,-0.0460
7950644,K00192.01,CANDIDATE,10.290994129,1.0040000e-06,-1.0040000e-06,13.43,2.01,-3.020e+00,1.3730,0.2060,-0.3080,0.9370,0.0730,-0.0650
10904857,K00194.01,CANDIDATE,3.120828136,1.9860000e-06,-1.9860000e-06,14.16,4.43,-1.480e+00,0.9960,0.3120,-0.1040,1.0700,0.1370,-0.1370
11502867,K00195.01,CANDIDATE,3.217518511,1.7500000e-07,-1.7500000e-07,11.38,1.51,-9.300e-01,0.9030,0.1200,-0.0740,0.8820,0.0600,-0.0490
9410930,K00196.01,CANDIDATE,1.855557556,7.9000000e-08,-7.9000000e-08,10.05,0.59,-6.600e-01,0.9470,0.0560,-0.0620,0.9030,0.0640,-0.0570
2987027,K00197.01,CANDIDATE,17.276296682,2.3940000e-06,-2.3940000e-06,7.31,0.47,-3.000e-01,0.7380,0.0480,-0.0300,0.7900,0.0370,-0.0460
10019708,K00199.01,CANDIDATE,3.268695042,2.6200000e-07,-2.6200000e-07,16.91,2.61,-3.920e+00,1.6910,0.2610,-0.3920,1.1610,0.1320,-0.0960
6046540,K00200.01,CANDIDATE,7.340714946,8.0500000e-07,-8.0500000e-07,14.31,0.88,-1.340e+00,1.4980,0.0930,-0.1400,1.2680,0.0540,-0.0920
6849046,K00201.01,CANDIDATE,4.225384543,2.6900000e-07,-2.6900000e-07,9.00,1.42,-7.700e-01,1.0540,0.1670,-0.0900,1.0250,0.0570,-0.0570
7877496,K00202.01,CANDIDATE,1.720861290,7.1000000e-08,-7.1000000e-08,13.25,0.85,-1.050e+00,1.2150,0.0780,-0.0960,1.0680,0.0700,-0.0780
10619192,K00203.01,CANDIDATE,1.485710994,9.5000000e-08,-9.5000000e-08,14.48,0.88,-8.800e-01,1.0180,0.0620,-0.0620,1.0210,0.0480,-0.0640
9305831,K00204.01,CANDIDATE,3.246732048,3.9400000e-07,-3.9400000e-07,12.40,1.03,-9.300e-01,1.4570,0.1210,-0.1090,1.0930,0.1240,-0.0760
7046804,K00205.01,CANDIDATE,11.720123999,1.5740000e-06,-1.5740000e-06,7.94,1.06,-7.100e-01,0.7700,0.1030,-0.0690,0.7920,0.0850,-0.0700
5728139,K00206.01,CANDIDATE,5.334082429,1.3320000e-06,-1.3320000e-06,13.08,2.45,-3.000e+00,1.9050,0.3570,-0.4370,1.3730,0.1480,-0.1620
3762468,K00208.01,CANDIDATE,3.003879547,3.5810000e-06,-3.5810000e-06,10.96,3.52,-1.170e+00,1.1720,0.3760,-0.1250,1.2530,0.1540,-0.1840
10723750,K00209.01,CANDIDATE,50.790346480,2.3810000e-05,-2.3810000e-05,10.60,1.91,-1.900e+00,1.4060,0.2530,-0.2530,1.1020,0.1220,-0.0810
10723750,K00209.02,CANDIDATE,18.795912760,1.2310000e-05,-1.2310000e-05,7.39,1.33,-1.330e+00,1.4060,0.2530,-0.2530,1.1020,0.1220,-0.0810
10656508,K00211.01,CANDIDATE,124.035899390,9.1260000e-05,-9.1260000e-05,11.13,1.80,-1.800e+00,1.2800,0.2070,-0.2070,1.0470,0.0860,-0.0620
6300348,K00212.01,CANDIDATE,5.695902020,1.5930000e-06,-1.5930000e-06,6.61,2.13,-7.100e-01,0.9400,0.3030,-0.1010,1.0130,0.1390,-0.1390
11046458,K00214.01,CANDIDATE,3.311864148,3.5500000e-07,-3.5500000e-07,9.06,1.16,-3.300e-01,0.9370,0.1200,-0.0340,1.0120,0.0290,-0.0570
6152974,K00216.01,CANDIDATE,20.172024672,9.3350000e-06,-9.3350000e-06,6.24,0.27,-5.500e-01,0.8640,0.0380,-0.0760,0.8110,0.0520,-0.0300
6152974,K00216.02,CANDIDATE,7.518545370,4.9330000e-05,-4.9330000e-05,1.42,0.06,-1.200e-01,0.8640,0.0380,-0.0760,0.8110,0.0520,-0.0300
9595827,K00217.01,CANDIDATE,3.905081685,3.5200000e-07,-3.5200000e-07,12.78,0.85,-5.200e-01,0.8870,0.0590,-0.0360,0.9970,0.0300,-0.0720
6305192,K00219.01,CANDIDATE,8.025118521,3.1660000e-06,-3.1660000e-06,7.79,1.37,-1.370e+00,1.3690,0.2410,-0.2410,1.0730,0.1020,-0.0820
7132798,K00220.01,CANDIDATE,2.422084188,4.8300000e-07,-4.8300000e-07,3.55,0.75,-3.200e-01,0.8300,0.1760,-0.0750,0.9280,0.0830,-0.1110
7132798,K00220.02,CANDIDATE,4.125119350,1.9420000e-05,-1.9420000e-05,0.88,0.19,-8.000e-02,0.8300,0.1760,-0.0750,0.9280,0.0830,-0.1110
3937519,K00221.01,CANDIDATE,3.413036353,6.2600000e-07,-6.2600000e-07,6.62,1.37,-1.120e+00,1.0870,0.2240,-0.1840,0.8880,0.0610,-0.0350
3937519,K00221.02,CANDIDATE,5.896619660,4.5910000e-05,-4.5910000e-05,1.28,0.26,-2.200e-01,1.0870,0.2240,-0.1840,0.8880,0.0610,-0.0350
4249725,K00222.01,CANDIDATE,6.312508525,5.2630000e-06,-5.2630000e-06,2.00,0.26,-3.300e-01,0.5710,0.0760,-0.0930,0.5910,0.0890,-0.0890
4249725,K00222.02,CANDIDATE,12.794547400,2.6150000e-05,-2.6150000e-05,1.60,0.21,-2.600e-01,0.5710,0.0760,-0.0930,0.5910,0.0890,-0.0890
4545187,K00223.01,CANDIDATE,3.177414601,1.5870000e-06,-1.5870000e-06,2.65,0.41,-1.900e-01,0.7080,0.1110,-0.0510,0.7850,0.0740,-0.0820
4545187,K00223.02,CANDIDATE,41.008111700,1.1800000e-04,-1.1800000e-04,2.64,0.41,-1.900e-01,0.7080,0.1110,-0.0510,0.7850,0.0740,-0.0820
5959753,K00226.01,CANDIDATE,8.308653070,1.0270000e-05,-1.0270000e-05,2.42,0.11,-1.900e-01,0.8490,0.0400,-0.0660,0.8040,0.0520,-0.0280
3847907,K00229.01,CANDIDATE,3.573202801,9.0000000e-07,-9.0000000e-07,5.81,1.60,-9.400e-01,1.0800,0.2980,-0.1740,0.9960,0.1200,-0.1000
4833421,K00232.01,CANDIDATE,12.466004437,5.5440000e-06,-5.5440000e-06,5.65,0.89,-9.000e-01,1.1910,0.1890,-0.1890,0.9950,0.0820,-0.0670
4833421,K00232.02,CANDIDATE,5.766165573,7.6190000e-06,-7.6190000e-06,2.27,0.36,-3.600e-01,1.1910,0.1890,-0.1890,0.9950,0.0820,-0.0670
4833421,K00232.03,CANDIDATE,21.587527880,7.4980000e-05,-7.4980000e-05,2.18,0.35,-3.400e-01,1.1910,0.1890,-0.1890,0.9950,0.0820,-0.0670
4833421,K00232.04,CANDIDATE,37.996236900,1.5150000e-04,-1.5150000e-04,2.39,0.38,-3.800e-01,1.1910,0.1890,-0.1890,0.9950,0.0820,-0.0670
4833421,K00232.05,CANDIDATE,56.259088100,2.8000000e-04,-2.8000000e-04,2.22,0.36,-3.500e-01,1.1910,0.1890,-0.1890,0.9950,0.0820,-0.0670
8491277,K00234.01,CANDIDATE,9.613753160,1.1430000e-05,-1.1430000e-05,3.27,0.97,-5.300e-01,1.1100,0.3300,-0.1780,1.0370,0.1600,-0.1200
8107225,K00235.01,CANDIDATE,5.632525080,6.0050000e-06,-6.0050000e-06,2.04,0.28,-1.600e-01,0.8040,0.1130,-0.0610,0.8960,0.0540,-0.0880
8041216,K00237.01,CANDIDATE,8.508333104,9.7050000e-06,-9.7050000e-06,2.60,0.37,-2.800e-01,1.0300,0.1490,-0.1080,0.9630,0.0720,-0.0650
7219825,K00238.01,CANDIDATE,17.232328940,3.5660000e-05,-3.5660000e-05,2.79,0.45,-4.100e-01,1.2160,0.1990,-0.1790,1.0130,0.0960,-0.0640
7219825,K00238.02,CANDIDATE,26.695194400,2.6070000e-04,-2.6070000e-04,1.40,0.23,-2.000e-01,1.2160,0.1990,-0.1790,1.0130,0.0960,-0.0640
7219825,K00238.03,CANDIDATE,362.978280000,1.5990000e-02,-1.5990000e-02,1.96,0.33,-2.900e-01,1.2160,0.1990,-0.1790,1.0130,0.0960,-0.0640
6383785,K00239.01,CANDIDATE,5.640676975,3.7250000e-06,-3.7250000e-06,4.59,0.76,-6.900e-01,1.2160,0.2010,-0.1830,1.0320,0.0790,-0.0630
6383785,K00239.02,CANDIDATE,3.622755060,1.4990000e-05,-1.4990000e-05,1.62,0.27,-2.400e-01,1.2160,0.2010,-0.1830,1.0320,0.0790,-0.0630
11288051,K00241.01,CANDIDATE,13.821420840,2.2230000e-05,-2.2230000e-05,2.20,0.15,-8.000e-02,0.6510,0.0440,-0.0240,0.7150,0.0310,-0.0520
11288051,K00241.02,CANDIDATE,30.950592700,2.1870000e-04,-2.1870000e-04,1.51,0.11,-5.000e-02,0.6510,0.0440,-0.0240,0.7150,0.0310,-0.0520
11288051,K00241.03,CANDIDATE,3.410459810,1.3610000e-05,-1.3610000e-05,1.06,0.07,-4.000e-02,0.6510,0.0440,-0.0240,0.7150,0.0310,-0.0520
3642741,K00242.01,CANDIDATE,7.258450123,3.8970000e-06,-3.8970000e-06,5.53,1.59,-5.300e-01,0.9200,0.2640,-0.0880,1.0060,0.0900,-0.1200
4349452,K00244.01,CANDIDATE,12.720370263,2.2820000e-06,-2.2820000e-06,4.75,0.28,-2.200e-01,1.2580,0.0720,-0.0590,1.0970,0.0930,-0.0590
4349452,K00244.02,CANDIDATE,6.238535444,2.3250000e-06,-2.3250000e-06,2.53,0.14,-1.200e-01,1.2580,0.0720,-0.0590,1.0970,0.0930,-0.0590
8478994,K00245.01,CANDIDATE,39.792200770,3.0070000e-05,-3.0070000e-05,1.90,0.08,-7.000e-02,0.7810,0.0340,-0.0310,0.8290,0.0440,-0.0540
8478994,K00245.02,CANDIDATE,21.301818630,7.7990000e-05,-7.7990000e-05,0.72,0.03,-3.000e-02,0.7810,0.0340,-0.0310,0.8290,0.0440,-0.0540
11295426,K00246.01,CANDIDATE,5.398752862,1.9470000e-06,-1.9470000e-06,2.21,0.12,-1.100e-01,1.1980,0.0670,-0.0610,0.9970,0.0800,-0.0660
11295426,K00246.02,CANDIDATE,9.605059760,3.4590000e-05,-3.4590000e-05,0.91,0.05,-4.000e-02,1.1980,0.0670,-0.0610,0.9970,0.0800,-0.0660
11852982,K00247.01,CANDIDATE,13.815044490,2.5150000e-05,-2.5150000e-05,1.91,0.13,-1.900e-01,0.5090,0.0340,-0.0500,0.5150,0.0390,-0.0420
5364071,K00248.01,CANDIDATE,7.203855862,5.9210000e-06,-5.9210000e-06,2.25,0.13,-1.700e-01,0.5390,0.0300,-0.0410,0.5410,0.0370,-0.0370
5364071,K00248.02,CANDIDATE,10.912740650,1.4650000e-05,-1.4650000e-05,2.13,0.12,-1.600e-01,0.5390,0.0300,-0.0410,0.5410,0.0370,-0.0370
5364071,K00248.03,CANDIDATE,2.576571021,1.9510000e-06,-1.9510000e-06,1.57,0.09,-1.200e-01,0.5390,0.0300,-0.0410,0.5410,0.0370,-0.0370
5364071,K00248.04,CANDIDATE,18.596115180,4.8710000e-05,-4.8710000e-05,1.53,0.08,-1.200e-01,0.5390,0.0300,-0.0410,0.5410,0.0370,-0.0370
9390653,K00249.01,CANDIDATE,9.549277089,5.2870000e-06,-5.2870000e-06,1.57,0.21,-2.400e-01,0.3690,0.0500,-0.0560,0.3960,0.0480,-0.0720
9757613,K00250.01,CANDIDATE,12.282998287,8.0010000e-06,-8.0010000e-06,2.83,0.16,-2.200e-01,0.5370,0.0300,-0.0410,0.5370,0.0370,-0.0330
9757613,K00250.02,CANDIDATE,17.251213970,1.8140000e-05,-1.8140000e-05,2.64,0.15,-2.000e-01,0.5370,0.0300,-0.0410,0.5370,0.0370,-0.0330
9757613,K00250.03,CANDIDATE,3.543919702,4.4940000e-06,-4.4940000e-06,1.21,0.06,-1.000e-01,0.5370,0.0300,-0.0410,0.5370,0.0370,-0.0330
9757613,K00250.04,CANDIDATE,46.827677250,9.7940000e-05,-9.7940000e-05,2.13,0.12,-1.600e-01,0.5370,0.0300,-0.0410,0.5370,0.0370,-0.0330
10489206,K00251.01,CANDIDATE,4.164384505,2.1550000e-06,-2.1550000e-06,2.54,0.19,-2.100e-01,0.5080,0.0370,-0.0420,0.5340,0.0350,-0.0420
10489206,K00251.02,CANDIDATE,5.774403260,3.0590000e-05,-3.0590000e-05,0.80,0.06,-6.000e-02,0.5080,0.0370,-0.0420,0.5340,0.0350,-0.0420
11187837,K00252.01,CANDIDATE,17.604614010,2.4990000e-05,-2.4990000e-05,2.64,0.15,-2.300e-01,0.5160,0.0300,-0.0460,0.5290,0.0350,-0.0430
11752906,K00253.01,CANDIDATE,6.383159135,6.3980000e-06,-6.3980000e-06,2.73,0.10,-1.700e-01,0.5760,0.0220,-0.0360,0.5810,0.0290,-0.0290
11752906,K00253.02,CANDIDATE,20.618034800,1.3820000e-04,-1.3820000e-04,1.57,0.06,-1.000e-01,0.5760,0.0220,-0.0360,0.5810,0.0290,-0.0290
5794240,K00254.01,CANDIDATE,2.455240626,1.1100000e-07,-1.1100000e-07,10.60,0.43,-7.100e-01,0.5680,0.0230,-0.0380,0.5870,0.0250,-0.0370
7021681,K00255.01,CANDIDATE,27.521947720,3.0580000e-05,-3.0580000e-05,2.47,0.17,-2.100e-01,0.5110,0.0360,-0.0430,0.5310,0.0340,-0.0420
7021681,K00255.02,CANDIDATE,13.603208100,1.8320000e-04,-1.8320000e-04,0.75,0.05,-6.000e-02,0.5110,0.0360,-0.0430,0.5310,0.0340,-0.0420
5514383,K00257.01,CANDIDATE,6.883412780,1.3360000e-05,-1.3360000e-05,2.63,0.07,-9.000e-02,1.1930,0.0290,-0.0430,1.1900,0.0420,-0.0720
8292840,K00260.01,CANDIDATE,10.495663030,2.6610000e-05,-2.6610000e-05,1.34,0.08,-5.000e-02,1.2970,0.0740,-0.0540,1.0590,0.0870,-0.0470
8292840,K00260.02,CANDIDATE,100.283067500,2.6200000e-04,-2.6200000e-04,2.51,0.14,-1.000e-01,1.2970,0.0740,-0.0540,1.0590,0.0870,-0.0470
8292840,K00260.03,CANDIDATE,21.869657140,8.3090000e-05,-8.3090000e-05,1.51,0.08,-7.000e-02,1.2970,0.0740,-0.0540,1.0590,0.0870,-0.0470
5383248,K00261.01,CANDIDATE,16.238477330,1.4770000e-05,-1.4770000e-05,2.76,0.42,-2.400e-01,0.9930,0.1500,-0.0870,0.9510,0.0670,-0.0610
11807274,K00262.01,CANDIDATE,7.812858620,2.8230000e-05,-2.8230000e-05,1.68,0.09,-9.000e-02,1.5430,0.0840,-0.0750,1.1870,0.0800,-0.0620
11807274,K00262.02,CANDIDATE,9.376637130,3.1920000e-05,-3.1920000e-05,1.89,0.10,-1.000e-01,1.5430,0.0840,-0.0750,1.1870,0.0800,-0.0620
12024120,K00265.01,CANDIDATE,3.568099612,7.1670000e-06,-7.1670000e-06,1.36,0.23,-2.300e-01,1.3340,0.2280,-0.2280,1.1070,0.1020,-0.0830
7375348,K00266.01,CANDIDATE,25.308935660,6.7070000e-05,-6.7070000e-05,1.77,0.29,-2.800e-01,1.2920,0.2090,-0.2090,1.1400,0.0790,-0.0990
7375348,K00266.02,CANDIDATE,47.743950900,3.3490000e-04,-3.3490000e-04,1.74,0.28,-2.800e-01,1.2920,0.2090,-0.2090,1.1400,0.0790,-0.0990
3425851,K00268.01,CANDIDATE,110.378382800,2.7790000e-04,-2.7790000e-04,3.02,0.14,-1.500e-01,1.3590,0.0620,-0.0680,1.1750,0.0580,-0.0650
7670943,K00269.01,CANDIDATE,18.011649740,5.1220000e-05,-5.1220000e-05,1.83,0.07,-1.100e-01,1.4590,0.0580,-0.0860,1.3000,0.0590,-0.0720
6528464,K00270.01,CANDIDATE,12.582298080,2.7360000e-05,-2.7360000e-05,1.53,0.05,-3.000e-02,1.4230,0.0470,-0.0260,0.9110,0.0550,-0.0260
6528464,K00270.02,CANDIDATE,33.672806580,9.0370000e-05,-9.0370000e-05,1.86,0.06,-4.000e-02,1.4230,0.0470,-0.0260,0.9110,0.0550,-0.0260
9451706,K00271.01,CANDIDATE,48.630380500,1.6190000e-04,-1.6190000e-04,2.48,0.06,-6.000e-02,1.3520,0.0360,-0.0300,1.2250,0.0550,-0.0400
9451706,K00271.02,CANDIDATE,29.393371610,7.2090000e-05,-7.2090000e-05,2.50,0.07,-5.000e-02,1.3520,0.0360,-0.0300,1.2250,0.0550,-0.0400
9451706,K00271.03,CANDIDATE,14.435945900,6.1950000e-05,-6.1950000e-05,1.46,0.04,-3.000e-02,1.3520,0.0360,-0.0300,1.2250,0.0550,-0.0400
3102384,K00273.01,CANDIDATE,10.573751447,8.4880000e-06,-8.4880000e-06,2.07,0.05,-7.000e-02,1.0800,0.0270,-0.0330,1.0670,0.0390,-0.0550
8077137,K00274.01,CANDIDATE,15.089641500,4.6640000e-05,-4.6640000e-05,1.42,0.09,-6.000e-02,1.6130,0.0980,-0.0740,1.0920,0.0780,-0.0500
8077137,K00274.02,CANDIDATE,22.803025200,1.1220000e-04,-1.1220000e-04,1.29,0.08,-6.000e-02,1.6130,0.0980,-0.0740,1.0920,0.0780,-0.0500
10586004,K00275.01,CANDIDATE,15.791965940,3.5140000e-05,-3.5140000e-05,2.40,0.11,-1.700e-01,1.7040,0.0830,-0.1180,1.2510,0.0530,-0.1410
10586004,K00275.02,CANDIDATE,82.200123900,3.9690000e-04,-3.9690000e-04,2.57,0.13,-1.800e-01,1.7040,0.0830,-0.1180,1.2510,0.0530,-0.1410
11133306,K00276.01,CANDIDATE,41.745988550,4.5720000e-05,-4.5720000e-05,2.40,0.12,-1.300e-01,1.1710,0.0600,-0.0600,1.0340,0.0830,-0.0680
11401755,K00277.01,CANDIDATE,16.231917040,1.4210000e-05,-1.4210000e-05,3.54,0.16,-1.800e-01,1.5850,0.0710,-0.0790,1.0090,0.0360,-0.0360
12314973,K00279.01,CANDIDATE,28.454890910,2.4860000e-05,-2.4860000e-05,6.08,0.34,-4.300e-01,1.5730,0.0890,-0.1110,1.3050,0.0530,-0.0930
12314973,K00279.02,CANDIDATE,15.413081200,4.6840000e-05,-4.6840000e-05,2.59,0.15,-1.800e-01,1.5730,0.0890,-0.1110,1.3050,0.0530,-0.0930
12314973,K00279.03,CANDIDATE,7.514396700,1.9520000e-04,-1.9520000e-04,0.96,0.06,-7.000e-02,1.5730,0.0890,-0.1110,1.3050,0.0530,-0.0930
4141376,K00280.01,CANDIDATE,11.872908140,1.1450000e-05,-1.1450000e-05,2.25,0.10,-1.000e-01,1.0400,0.0470,-0.0470,1.0140,0.0660,-0.0590
4143755,K00281.01,CANDIDATE,19.556620030,3.6970000e-05,-3.6970000e-05,2.45,0.12,-9.000e-02,1.3600,0.0650,-0.0490,0.8390,0.0470,-0.0140
5088536,K00282.01,CANDIDATE,27.508715750,2.2390000e-05,-2.2390000e-05,2.98,0.13,-1.200e-01,1.1370,0.0500,-0.0460,0.9500,0.0680,-0.0610
5088536,K00282.02,CANDIDATE,8.457448920,2.8310000e-05,-2.8310000e-05,1.02,0.05,-4.000e-02,1.1370,0.0500,-0.0460,0.9500,0.0680,-0.0610
5088536,K00282.03,CANDIDATE,87.517778700,6.6570000e-04,-6.6570000e-04,1.85,0.08,-7.000e-02,1.1370,0.0500,-0.0460,0.9500,0.0680,-0.0610
5695396,K00283.01,CANDIDATE,16.091963690,1.7250000e-05,-1.7250000e-05,2.13,0.31,-2.100e-01,1.0160,0.1480,-0.0980,0.9780,0.0680,-0.0620
5695396,K00283.02,CANDIDATE,25.517274400,3.5930000e-04,-3.5930000e-04,0.83,0.12,-8.000e-02,1.0160,0.1480,-0.0980,0.9780,0.0680,-0.0620
6021275,K00284.01,CANDIDATE,18.010199560,4.3740000e-05,-4.3740000e-05,1.93,0.27,-3.100e-01,1.1010,0.1570,-0.1730,0.9290,0.0660,-0.0660
6021275,K00284.02,CANDIDATE,6.414912770,1.2590000e-05,-1.2590000e-05,1.40,0.20,-2.200e-01,1.1010,0.1570,-0.1730,0.9290,0.0660,-0.0660
6021275,K00284.03,CANDIDATE,6.178173660,1.3890000e-05,-1.3890000e-05,1.22,0.17,-1.900e-01,1.1010,0.1570,-0.1730,0.9290,0.0660,-0.0660
6021275,K00284.04,CANDIDATE,110.286703100,7.4280000e-04,-7.4280000e-04,1.41,0.20,-2.300e-01,1.1010,0.1570,-0.1730,0.9290,0.0660,-0.0660
6196457,K00285.01,CANDIDATE,13.748830590,1.2950000e-05,-1.2950000e-05,3.63,0.26,-1.800e-01,1.6700,0.1180,-0.0820,1.1420,0.1600,-0.0530
6196457,K00285.02,CANDIDATE,26.723169000,7.8830000e-05,-7.8830000e-05,2.31,0.17,-1.100e-01,1.6700,0.1180,-0.0820,1.1420,0.1600,-0.0530
9592705,K00288.01,CANDIDATE,10.275325130,1.4420000e-05,-1.4420000e-05,3.04,0.15,-2.100e-01,2.0860,0.0980,-0.1470,1.4480,0.0590,-0.1480
10386922,K00289.01,CANDIDATE,26.629419530,4.5920000e-05,-4.5920000e-05,3.13,0.49,-6.600e-01,1.4170,0.2190,-0.3010,0.9580,0.0830,-0.0750
10386922,K00289.02,CANDIDATE,296.637581700,4.0510000e-04,-4.0510000e-04,7.56,1.17,-1.600e+00,1.4170,0.2190,-0.3010,0.9580,0.0830,-0.0750
10933561,K00291.01,CANDIDATE,31.517794630,9.3750000e-05,-9.3750000e-05,2.72,0.41,-6.100e-01,1.4000,0.2110,-0.3160,0.9950,0.0870,-0.0720
10933561,K00291.02,CANDIDATE,8.129998580,2.3760000e-05,-2.3760000e-05,2.04,0.31,-4.600e-01,1.4000,0.2110,-0.3160,0.9950,0.0870,-0.0720
11075737,K00292.01,CANDIDATE,2.586639524,2.7090000e-06,-2.7090000e-06,1.44,0.19,-1.600e-01,0.9660,0.1310,-0.1070,0.8990,0.0670,-0.0560
11259686,K00294.01,CANDIDATE,34.435938700,9.5690000e-05,-9.5690000e-05,2.78,0.48,-4.800e-01,1.3630,0.2360,-0.2360,1.1850,0.0780,-0.0950
11547513,K00295.01,CANDIDATE,5.317440164,6.3760000e-06,-6.3760000e-06,1.94,0.30,-2.200e-01,1.0540,0.1640,-0.1200,0.9660,0.0670,-0.0670
11547513,K00295.02,CANDIDATE,10.105757640,3.5230000e-05,-3.5230000e-05,1.28,0.20,-1.400e-01,1.0540,0.1640,-0.1200,0.9660,0.0670,-0.0670
11802615,K00296.01,CANDIDATE,28.862365710,6.2350000e-05,-6.2350000e-05,2.53,0.37,-3.700e-01,1.0880,0.1600,-0.1600,0.9150,0.0730,-0.0530
11905011,K00297.01,CANDIDATE,5.651789220,1.3570000e-05,-1.3570000e-05,2.03,0.36,-3.000e-01,1.4630,0.2600,-0.2130,1.2900,0.0880,-0.0880
12785320,K00298.01,CANDIDATE,19.963672080,5.0020000e-05,-5.0020000e-05,1.50,0.09,-1.000e-01,0.7900,0.0520,-0.0520,0.7900,0.0520,-0.0390
12785320,K00298.02,CANDIDATE,57.384037500,3.6380000e-04,-3.6380000e-04,1.62,0.10,-1.100e-01,0.7900,0.0520,-0.0520,0.7900,0.0520,-0.0390
2692377,K00299.01,CANDIDATE,1.541676547,1.1390000e-06,-1.1390000e-06,1.88,0.27,-2.800e-01,1.0890,0.1610,-0.1610,0.9400,0.0670,-0.0470
